"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"ANXA21" 2.93794849840061e-38 0.375693987183515 0.986 0.941 6.87450569140759e-34 "2" "ANXA2"
"CYCS1" 3.00265872191696e-38 0.446810267417525 0.922 0.849 7.02592114341349e-34 "2" "CYCS"
"TBCA" 5.1578377915812e-38 0.45382537545503 0.872 0.809 1.20688246485208e-33 "2" "TBCA"
"VDAC1" 5.39621020312868e-38 0.448695415622985 0.823 0.732 1.26265922543008e-33 "2" "VDAC1"
"PFDN5" 1.55432016577183e-37 0.28308802571855 0.979 0.949 3.63695375588951e-33 "2" "PFDN5"
"RPL10" 2.14292471914252e-37 0.294506206277548 0.999 0.996 5.01422955032157e-33 "2" "RPL10"
"YBX1" 4.76434268707347e-37 0.351648986607423 0.974 0.941 1.11480854534832e-32 "2" "YBX1"
"CYBA" 1.38759293849768e-36 0.3702105594533 0.983 0.959 3.24682871679072e-32 "2" "CYBA"
"NDUFB3" 2.98693066919228e-36 0.47398812737039 0.8 0.717 6.98911907284301e-32 "2" "NDUFB3"
"PGAM11" 4.38372129271649e-36 0.4661996309103 0.86 0.765 1.02574694528273e-31 "2" "PGAM1"
"UBL5" 9.52700753482162e-36 0.383440409595948 0.872 0.822 2.22922449307291e-31 "2" "UBL5"
"OST4" 1.07210765357757e-35 0.352526266059631 0.902 0.842 2.50862469860614e-31 "2" "OST4"
"RPS16" 4.01053131910188e-35 0.293174818849009 0.993 0.973 9.38424223356649e-31 "2" "RPS16"
"RPLP0" 1.19637108143231e-34 0.346972605877373 0.987 0.96 2.79938869344346e-30 "2" "RPLP0"
"COX6B1" 1.45033743266824e-34 0.341379473851584 0.966 0.91 3.39364455870042e-30 "2" "COX6B1"
"MINOS1" 3.18461988120083e-34 0.421722510987566 0.873 0.807 7.45169206002182e-30 "2" "MINOS1"
"RPL341" 9.38160129714868e-34 0.285289575976702 0.998 0.988 2.19520088751982e-29 "2" "RPL34"
"RPS101" 1.76029474695801e-33 0.363002679928305 0.968 0.921 4.11891367840706e-29 "2" "RPS10"
"ATP5F1C1" 3.00920252185102e-33 0.36723098704367 0.905 0.832 7.0412329808792e-29 "2" "ATP5F1C"
"PRDX3" 6.79202491065479e-33 0.428813501620811 0.721 0.626 1.58926590884411e-28 "2" "PRDX3"
"ATP5PF" 1.84503403043859e-32 0.340041492388499 0.939 0.891 4.31719512782326e-28 "2" "ATP5PF"
"RPL27A" 2.09687220815085e-31 0.330035597071458 0.997 0.986 4.90647127985217e-27 "2" "RPL27A"
"SSR4" 2.36553703587506e-31 0.346752450408021 0.928 0.878 5.53512011024406e-27 "2" "SSR4"
"NDUFB51" 7.40365640546745e-30 0.334810169709983 0.859 0.782 1.73238156231533e-25 "2" "NDUFB5"
"RPS25" 2.9389806576992e-29 0.280228177114514 0.99 0.971 6.87692084095037e-25 "2" "RPS25"
"GPX4" 4.13604815632396e-29 0.328232555089815 0.92 0.878 9.67793908098243e-25 "2" "GPX4"
"ECHS1" 5.41916175018068e-29 0.419916984472739 0.716 0.638 1.26802965792478e-24 "2" "ECHS1"
"MT-ATP6" 1.03421132405758e-28 0.468207068450917 0.983 0.989 2.41995107716233e-24 "2" "MT-ATP6"
"TOMM5" 1.08896837864472e-28 0.360936226833274 0.387 0.247 2.54807710919078e-24 "2" "TOMM5"
"TOMM7" 1.16627968952146e-28 0.356349818024022 0.831 0.795 2.72897784551126e-24 "2" "TOMM7"
"AP2S1" 2.59818860089264e-28 0.350500753604184 0.9 0.821 6.07950150722868e-24 "2" "AP2S1"
"POLR2L" 5.04637590652926e-28 0.382337955564386 0.885 0.802 1.18080149836878e-23 "2" "POLR2L"
"RPS11" 5.49191665777316e-28 0.262447383126481 0.986 0.963 1.28505357875234e-23 "2" "RPS11"
"ATP6V0B1" 3.46889967415532e-27 0.340797133480485 0.97 0.918 8.11687834755603e-23 "2" "ATP6V0B"
"SH3BGRL3" 4.43672498675086e-27 0.331619037459713 0.946 0.884 1.03814927964983e-22 "2" "SH3BGRL3"
"MT-ND4L" 1.05796375722433e-26 0.519857368886258 0.724 0.706 2.47552939552922e-22 "2" "MT-ND4L"
"CYSTM11" 3.02779441518474e-26 0.425432998919745 0.801 0.742 7.08473615209077e-22 "2" "CYSTM1"
"CCL5" 4.32379920857132e-26 0.456147219874454 0.251 0.13 1.0117257768136e-21 "2" "CCL5"
"NPM1" 7.08686662917368e-26 0.373958603060629 0.95 0.9 1.65825592256035e-21 "2" "NPM1"
"ATP5PD" 1.17006272670864e-25 0.308546908733253 0.865 0.798 2.73782977422556e-21 "2" "ATP5PD"
"NDUFA10" 2.00102069822379e-25 0.407252702598761 0.705 0.632 4.68218833177384e-21 "2" "NDUFA10"
"MT-ND5" 2.61837487258408e-25 0.401714383280299 0.947 0.958 6.12673536435949e-21 "2" "MT-ND5"
"C4orf48" 1.07797585178701e-24 0.347412659292495 0.706 0.615 2.52235569559643e-20 "2" "C4orf48"
"GNAS" 2.31286873453928e-24 0.451735353974941 0.806 0.812 5.41188155194847e-20 "2" "GNAS"
"BTF3" 2.37950156705991e-24 0.28613372428707 0.963 0.897 5.56779571676349e-20 "2" "BTF3"
"ANXA5" 2.84226810252084e-24 0.426892681280739 0.801 0.762 6.65062313308851e-20 "2" "ANXA5"
"NDUFA2" 1.11966484004895e-23 0.339379189796616 0.791 0.731 2.61990375923054e-19 "2" "NDUFA2"
"ATP5MC31" 3.07940220477493e-23 0.360667241524931 0.952 0.903 7.20549321895286e-19 "2" "ATP5MC3"
"TXN1" 7.17337285964468e-23 0.305514394913823 0.938 0.896 1.67849751542826e-18 "2" "TXN"
"LAPTM51" 1.84256539515312e-22 0.363911692096097 0.948 0.913 4.31141876811878e-18 "2" "LAPTM5"
"LSM4" 1.9862723700697e-22 0.386521505611837 0.719 0.632 4.64767871872608e-18 "2" "LSM4"
"MGST3" 2.0191233094402e-22 0.315352336169745 0.879 0.827 4.72454663175912e-18 "2" "MGST3"
"LCP1" 3.82921473095494e-22 0.404198803727741 0.685 0.603 8.95997954896145e-18 "2" "LCP1"
"FKBP1A" 4.94088170118111e-22 0.366657273329656 0.808 0.739 1.15611690925937e-17 "2" "FKBP1A"
"RPS26" 5.42798694510453e-22 0.330271282228555 0.89 0.838 1.27009466528501e-17 "2" "RPS26"
"PPIB" 5.45113698754859e-22 0.319601776118042 0.927 0.866 1.27551154371649e-17 "2" "PPIB"
"LYZ1" 7.02178492180932e-22 0.270559670523329 0.674 0.582 1.64302745385416e-17 "2" "LYZ"
"COX7A2L" 1.06918657444354e-21 0.321656629466552 0.802 0.737 2.50178966554044e-17 "2" "COX7A2L"
"TMA7" 1.21819781122122e-21 0.279408049627797 0.868 0.837 2.85046105847654e-17 "2" "TMA7"
"PEBP1" 1.28555191861798e-21 0.337220183133271 0.767 0.718 3.0080629343742e-17 "2" "PEBP1"
"CD681" 1.35206825578878e-21 0.356781396111282 0.959 0.911 3.16370451172017e-17 "2" "CD68"
"NDUFB7" 1.66753086108601e-21 0.282915118564286 0.871 0.815 3.90185546185515e-17 "2" "NDUFB7"
"COX5A1" 1.90399987409049e-21 0.289747251962691 0.938 0.862 4.45516930538433e-17 "2" "COX5A"
"UQCRC21" 3.18300527783913e-21 0.357470793002502 0.746 0.694 7.44791404961579e-17 "2" "UQCRC2"
"ACTG11" 5.09361155192626e-21 0.294094296310996 0.982 0.962 1.19185416703523e-16 "2" "ACTG1"
"CTSZ1" 5.67539992724925e-21 0.324184520161189 0.889 0.822 1.32798682897705e-16 "2" "CTSZ"
"ACTB1" 6.05079503726577e-21 0.291140228387595 0.999 0.983 1.41582553076982e-16 "2" "ACTB"
"ROMO1" 6.52904582953127e-21 0.360181492993992 0.653 0.567 1.52773143365202e-16 "2" "ROMO1"
"GABARAPL21" 6.73109429424692e-21 0.384974630921936 0.753 0.679 1.57500875391084e-16 "2" "GABARAPL2"
"TOMM20" 1.136090607505e-20 0.307553424415824 0.768 0.722 2.65833841250096e-16 "2" "TOMM20"
"TALDO1" 2.13498387175406e-20 0.329511878277049 0.746 0.669 4.99564876151733e-16 "2" "TALDO1"
"NDUFV1" 4.30746692765145e-20 0.340140460275753 0.707 0.629 1.00790418640116e-15 "2" "NDUFV1"
"PRDX5" 4.36237814846021e-20 0.335915308662748 0.813 0.76 1.02075286295821e-15 "2" "PRDX5"
"EIF2S3" 4.76690436326632e-20 0.357066491579474 0.562 0.471 1.11540795196069e-15 "2" "EIF2S3"
"ENO11" 5.67349145032012e-20 0.278333952034984 0.964 0.918 1.3275402644604e-15 "2" "ENO1"
"VEGFB" 6.90641998640482e-20 0.382947875465194 0.458 0.343 1.61603321261886e-15 "2" "VEGFB"
"NDUFA12" 2.35465525198903e-19 0.386279712652033 0.786 0.762 5.50965782412914e-15 "2" "NDUFA12"
"HNRNPA1" 2.84727924670605e-19 0.358234055903632 0.878 0.832 6.66234870936748e-15 "2" "HNRNPA1"
"HLA-DPA1" 3.73478419760647e-19 0.409900948164636 0.561 0.455 8.73902154397937e-15 "2" "HLA-DPA1"
"ATP5MC11" 3.8728142108067e-19 0.299148773513093 0.871 0.793 9.0619979718666e-15 "2" "ATP5MC1"
"HLA-DPB1" 5.65673092418495e-19 0.354913587324459 0.536 0.417 1.32361846895004e-14 "2" "HLA-DPB1"
"NDUFAB11" 5.96729134265647e-19 0.31675196420998 0.833 0.763 1.39628650126819e-14 "2" "NDUFAB1"
"NDUFB1" 8.15423506126917e-19 0.321558382539866 0.771 0.721 1.90800946198637e-14 "2" "NDUFB1"
"METRN" 8.65509607505281e-19 0.304661097478601 0.45 0.334 2.02520593060161e-14 "2" "METRN"
"ATP5MPL" 1.16429552969513e-18 0.341262292826794 0.931 0.877 2.72433510993362e-14 "2" "ATP5MPL"
"RPL4" 1.27992842207592e-18 0.2663057651362 0.968 0.93 2.99490451481545e-14 "2" "RPL4"
"COMMD6" 2.13241762121233e-18 0.262973449632199 0.869 0.818 4.98964399187472e-14 "2" "COMMD6"
"RPLP2" 2.17025159893563e-18 0.251416377355691 0.997 0.986 5.07817171634948e-14 "2" "RPLP2"
"CTNNBIP1" 3.07426709673349e-18 0.382145450589217 0.695 0.63 7.1934775796467e-14 "2" "CTNNBIP1"
"C9orf16" 4.25968220228111e-18 0.355533682578241 0.874 0.835 9.96723038511757e-14 "2" "C9orf16"
"EEF2" 6.45762628720616e-18 0.275761963444538 0.891 0.857 1.51101997494337e-13 "2" "EEF2"
"NDUFB11" 7.38557824483462e-18 0.253008056053964 0.876 0.806 1.72815145350885e-13 "2" "NDUFB11"
"PKM1" 1.08544991504029e-17 0.269648277045282 0.976 0.917 2.53984425620277e-13 "2" "PKM"
"SKP1" 1.32406843893026e-17 0.294391903253507 0.836 0.777 3.09818774025291e-13 "2" "SKP1"
"RAB13" 1.39637585061279e-17 0.42252237551446 0.834 0.786 3.26737985284886e-13 "2" "RAB13"
"MZT2B" 1.91428348873947e-17 0.294561907395402 0.831 0.797 4.47923193530148e-13 "2" "MZT2B"
"PHPT1" 1.92079548970452e-17 0.270133908287938 0.83 0.791 4.4944693663596e-13 "2" "PHPT1"
"COPS9" 3.11273251246745e-17 0.289743237297206 0.75 0.673 7.28348280592259e-13 "2" "COPS9"
"OSTC" 5.2483655872985e-17 0.308978575930657 0.807 0.741 1.22806506377198e-12 "2" "OSTC"
"NEDD8" 6.32369499716468e-17 0.277924815580365 0.819 0.772 1.47968139238656e-12 "2" "NEDD8"
"UQCRQ1" 6.3672859017762e-17 0.288366846379841 0.928 0.85 1.48988122815661e-12 "2" "UQCRQ"
"GUK1" 7.8151386609718e-17 0.290578412311618 0.798 0.752 1.82866429528079e-12 "2" "GUK1"
"SEC61B" 8.58159515706587e-17 0.296229777167855 0.848 0.808 2.00800745080184e-12 "2" "SEC61B"
"PPA1" 9.68220101360613e-17 0.282263484673761 0.681 0.592 2.2655382151737e-12 "2" "PPA1"
"NDUFS6" 1.4780482740566e-16 0.276136394971248 0.859 0.814 3.45848515646503e-12 "2" "NDUFS6"
"C1QBP" 1.61282592361428e-16 0.342377174782038 0.757 0.686 3.77385137866506e-12 "2" "C1QBP"
"STMP1" 3.27932844465062e-16 0.340256142044028 0.675 0.606 7.673300627638e-12 "2" "STMP1"
"ACO21" 4.83161708869754e-16 0.281231894080112 0.713 0.649 1.13055008258434e-11 "2" "ACO2"
"HADHB" 9.59358548621029e-16 0.337900423634671 0.596 0.533 2.24480306791835e-11 "2" "HADHB"
"ARL2" 1.71648880789177e-15 0.253723636012765 0.695 0.61 4.01641216158595e-11 "2" "ARL2"
"PRDX6" 1.76436074775021e-15 0.257034654456759 0.697 0.63 4.12842771366071e-11 "2" "PRDX6"
"MZT2A" 2.42513994043584e-15 0.299851528802602 0.65 0.58 5.67458494662582e-11 "2" "MZT2A"
"TMBIM6" 3.30090777624203e-15 0.270258700502498 0.879 0.847 7.72379410562872e-11 "2" "TMBIM6"
"FKBP8" 3.59109921925339e-15 0.295709731117741 0.619 0.548 8.40281306313101e-11 "2" "FKBP8"
"EIF3F" 5.54984961194017e-15 0.266499547697645 0.686 0.617 1.29860931069788e-10 "2" "EIF3F"
"IDH3G" 8.74051890534029e-15 0.296682304075483 0.65 0.598 2.04519401866057e-10 "2" "IDH3G"
"CALR1" 1.0682947858863e-14 0.278026104661985 0.902 0.893 2.49970296949536e-10 "2" "CALR"
"PRDX4" 1.12051789366561e-14 0.269108967706016 0.652 0.572 2.62189981938817e-10 "2" "PRDX4"
"DAD1" 1.82934340123028e-14 0.296515211785366 0.801 0.748 4.28048062453872e-10 "2" "DAD1"
"VDAC21" 2.10625435710364e-14 0.261054691436987 0.857 0.793 4.9284245701868e-10 "2" "VDAC2"
"UFC1" 2.50965977108182e-14 0.267513152736834 0.704 0.639 5.87235289835435e-10 "2" "UFC1"
"ARPC4" 4.75191085368478e-14 0.318364790822604 0.697 0.618 1.1118996206537e-09 "2" "ARPC4"
"PGLS" 6.50400961318514e-14 0.296989417940018 0.631 0.573 1.52187320938919e-09 "2" "PGLS"
"PCBD1" 1.74004551125451e-13 0.264519052583445 0.689 0.632 4.07153249178443e-09 "2" "PCBD1"
"FIS1" 2.51898333635806e-13 0.265820283225255 0.659 0.619 5.89416910874423e-09 "2" "FIS1"
"DECR1" 8.004121417539e-13 0.268907888494573 0.485 0.404 1.87288437048995e-08 "2" "DECR1"
"NSA2" 1.00018034415941e-12 0.265775132004361 0.617 0.553 2.34032198729859e-08 "2" "NSA2"
"HLA-DRA1" 1.03261406431158e-12 0.251986501436527 0.648 0.571 2.41621364908266e-08 "2" "HLA-DRA"
"SNHG8" 1.18281714909437e-12 0.25093913236918 0.68 0.629 2.76767384716593e-08 "2" "SNHG8"
"REEP5" 1.19580144309566e-12 0.257969776199029 0.729 0.671 2.79805579669954e-08 "2" "REEP5"
"SMDT1" 2.08348199928318e-12 0.29255215099103 0.619 0.57 4.87513953012272e-08 "2" "SMDT1"
"SMS" 2.23426553755959e-12 0.275044876277458 0.67 0.612 5.22795793133568e-08 "2" "SMS"
"NME4" 2.32479329873771e-12 0.251871773651089 0.607 0.537 5.43978383971636e-08 "2" "NME4"
"EFHD2" 3.67073274441121e-12 0.275516125240656 0.785 0.762 8.5891475486478e-08 "2" "EFHD2"
"PSME1" 6.18980015508749e-12 0.290036247897939 0.724 0.668 1.44835133828892e-07 "2" "PSME1"
"PHB" 9.29605249137668e-12 0.266105637882624 0.726 0.668 2.17518332245723e-07 "2" "PHB"
"IL32" 9.858948966153e-12 0.293161893384494 0.387 0.292 2.30689546859014e-07 "2" "IL32"
"TRAPPC1" 1.01502940016417e-11 0.282865045191574 0.629 0.576 2.37506729344414e-07 "2" "TRAPPC1"
"MDH11" 4.06792311294384e-11 0.281072718966461 0.78 0.735 9.51853329197728e-07 "2" "MDH1"
"SCP2" 4.21641086870056e-11 0.257845722925156 0.743 0.683 9.86597979167245e-07 "2" "SCP2"
"SELENOM" 6.79243225246296e-11 0.374967315900475 0.461 0.377 1.58936122275381e-06 "2" "SELENOM"
"EIF5A" 6.90424216236078e-11 0.340286694246356 0.68 0.639 1.6155236235708e-06 "2" "EIF5A"
"TM4SF191" 7.61644446165179e-11 0.336344627943215 0.564 0.486 1.7821718395819e-06 "2" "TM4SF19"
"PEPD" 1.02066950645558e-10 0.275040429739781 0.493 0.436 2.38826457815541e-06 "2" "PEPD"
"TAF10" 1.24464147870618e-10 0.252684579689785 0.468 0.405 2.91233659602458e-06 "2" "TAF10"
"EIF3I" 1.37743726991457e-10 0.250968499497716 0.695 0.628 3.2230654678731e-06 "2" "EIF3I"
"NDUFAF8" 1.93965793037241e-10 0.25822056533313 0.593 0.529 4.5386055912784e-06 "2" "NDUFAF8"
"PDIA3" 3.56678983339631e-10 0.262985015966674 0.765 0.726 8.34593153116402e-06 "2" "PDIA3"
"MYDGF1" 8.06327270218047e-10 0.265634854258994 0.837 0.796 1.88672517958321e-05 "2" "MYDGF"
"PET100" 9.84044448643995e-10 0.267266501419018 0.587 0.538 2.30256560538208e-05 "2" "PET100"
"PDIA6" 1.19667710255031e-09 0.270729240588064 0.709 0.668 2.80010475225748e-05 "2" "PDIA6"
"IFI27L2" 1.6948344911154e-09 0.252419336961105 0.629 0.576 3.96574322576093e-05 "2" "IFI27L2"
"LARP6" 3.37655531745182e-09 0.266672703038512 0.379 0.306 7.90080178730551e-05 "2" "LARP6"
"SEC11C1" 6.77014167980038e-09 0.265518498387783 0.577 0.538 0.000158414545165649 "2" "SEC11C"
"ATP6AP21" 1.87905462542687e-08 0.284768230719129 0.836 0.836 0.000439679991803634 "2" "ATP6AP2"
"OXCT1" 7.24171935116996e-08 0.283225903549587 0.394 0.34 0.00169448991098026 "2" "OXCT1"
"HIGD1A" 2.46851404567038e-07 0.268300046967977 0.433 0.382 0.00577607601546413 "2" "HIGD1A"
"MYO1D" 6.04421952433565e-07 0.261505986356106 0.489 0.442 0.014142869264993 "2" "MYO1D"
"HIST1H1E" 4.41330214000902e-294 0.933769622206543 0.403 0.05 1.03266856774071e-289 "3" "HIST1H1E"
"JUND" 1.08355785799799e-264 1.60621819270935 0.916 0.476 2.5354170319295e-260 "3" "JUND"
"ANK3" 9.81275674342473e-264 0.712337114631713 0.363 0.045 2.29608695039395e-259 "3" "ANK3"
"MT-ATP81" 3.30909713295806e-257 1.15096045883507 0.68 0.195 7.74295638140855e-253 "3" "MT-ATP8"
"DNM1" 4.75285513711464e-249 1.29782735182139 0.745 0.268 1.11212057353345e-244 "3" "DNM1"
"PDE4DIP" 1.46528222889408e-246 1.37526272545867 0.889 0.541 3.42861388738926e-242 "3" "PDE4DIP"
"MALAT11" 2.09117759630603e-234 1.39620686689282 1 0.987 4.89314645759648e-230 "3" "MALAT1"
"GOLGA8A" 2.90374896976683e-231 0.677122313442528 0.331 0.042 6.79448221435741e-227 "3" "GOLGA8A"
"MT-ND4L1" 8.51090384591006e-225 1.7191301445979 0.947 0.683 1.9914663909045e-220 "3" "MT-ND4L"
"MAP4K4" 1.59525058633989e-222 1.34385253553378 0.95 0.652 3.73272684697671e-218 "3" "MAP4K4"
"LENG8" 3.39298843698819e-221 0.836738626663912 0.529 0.131 7.93925364370866e-217 "3" "LENG8"
"HSPA1A" 3.18193476846024e-218 1.71677622948506 0.965 0.777 7.4454091647201e-214 "3" "HSPA1A"
"IER5L" 2.43514596711735e-215 1.38649526267862 0.643 0.203 5.69799804845788e-211 "3" "IER5L"
"MT-ND31" 5.49434131532608e-213 1.50670966530897 0.999 0.973 1.28562092437315e-208 "3" "MT-ND3"
"TCIRG1" 1.69569838336257e-209 1.21672415949945 0.99 0.871 3.96776464723007e-205 "3" "TCIRG1"
"NABP1" 1.26578588528288e-203 1.21468596943586 0.702 0.273 2.96181239297341e-199 "3" "NABP1"
"AP000911.1" 1.50228727909194e-202 0.639987851049391 0.262 0.028 3.51520200434723e-198 "3" "AP000911.1"
"HSPA1B" 5.17273984194801e-200 1.55771313632773 0.907 0.601 1.21036939561741e-195 "3" "HSPA1B"
"TMEM2" 2.35766779674527e-193 0.801490038415502 0.489 0.117 5.51670687760426e-189 "3" "TMEM2"
"NEAT1" 8.90421075019642e-191 1.62164659644168 0.994 0.866 2.08349627343846e-186 "3" "NEAT1"
"ITGAX" 8.96237179319243e-189 1.06311479319082 0.571 0.175 2.0971053758891e-184 "3" "ITGAX"
"IER5" 5.61933497184049e-188 1.49491350105091 0.866 0.53 1.31486819006096e-183 "3" "IER5"
"CLK1" 8.36736907406904e-187 1.18308642953767 0.752 0.333 1.95788068964141e-182 "3" "CLK1"
"SH3D21" 1.37038030149656e-183 0.540674033259402 0.303 0.046 3.2065528674718e-179 "3" "SH3D21"
"AC108134.2" 2.40846236918578e-182 0.552025957419312 0.25 0.029 5.6355610976578e-178 "3" "AC108134.2"
"CLCN7" 9.68888142122146e-180 1.04213853705178 0.809 0.401 2.26710136375161e-175 "3" "CLCN7"
"CCNL2" 2.6316334800463e-178 0.919380426583997 0.586 0.193 6.15775917996034e-174 "3" "CCNL2"
"SMG1" 4.00309855515522e-178 0.751146459406346 0.48 0.126 9.3668503092077e-174 "3" "SMG1"
"PLEKHO1" 4.93076850048335e-178 1.01213005845486 0.689 0.297 1.1537505214281e-173 "3" "PLEKHO1"
"MAML2" 6.74856566208585e-172 0.437198383968757 0.282 0.042 1.57909687927147e-167 "3" "MAML2"
"SRRM2" 9.1610413437573e-170 1.10917862672246 0.906 0.575 2.14359206402577e-165 "3" "SRRM2"
"HYI" 1.13307279619766e-169 1.18107004771543 0.614 0.249 2.6512770358229e-165 "3" "HYI"
"ZMIZ2" 1.48539384908382e-168 0.662577904968703 0.453 0.117 3.47567306747124e-164 "3" "ZMIZ2"
"TBC1D2B" 8.60406534972525e-165 0.819268433329976 0.588 0.209 2.01326525118221e-160 "3" "TBC1D2B"
"PNISR" 2.2574751510521e-160 1.03123566730403 0.842 0.489 5.28226610594681e-156 "3" "PNISR"
"JDP2" 1.45621190288658e-157 1.13679203432193 0.907 0.64 3.40739023156431e-153 "3" "JDP2"
"XIST" 5.11131465819148e-157 1.33693143178415 0.754 0.398 1.19599651687022e-152 "3" "XIST"
"RSRP1" 2.33833324081779e-156 0.998389376778151 0.774 0.383 5.47146595018954e-152 "3" "RSRP1"
"LFNG" 3.8393638413216e-156 0.646753725615927 0.421 0.107 8.9837274523084e-152 "3" "LFNG"
"EXT1" 2.4015801197873e-155 1.22172161976651 0.874 0.539 5.6194573222903e-151 "3" "EXT1"
"SBNO2" 2.99367445170193e-153 0.571179503880615 0.407 0.102 7.00489884953735e-149 "3" "SBNO2"
"HIST1H2AC" 2.73663426110073e-151 1.15982323628818 0.751 0.387 6.40345050754961e-147 "3" "HIST1H2AC"
"ARHGAP10" 5.27485874771568e-150 0.992321367710707 0.812 0.488 1.23426419837799e-145 "3" "ARHGAP10"
"GGA1" 8.9015181711702e-150 0.780453235963314 0.691 0.301 2.08286623687211e-145 "3" "GGA1"
"AP002807.1" 2.94829732826085e-147 0.969868541507584 0.644 0.274 6.89872091839756e-143 "3" "AP002807.1"
"ATG16L2" 4.88059143881548e-147 0.759114462326617 0.489 0.153 1.14200959076843e-142 "3" "ATG16L2"
"DDX39B" 8.71563800905223e-147 0.457523161597786 0.298 0.056 2.03937213773813e-142 "3" "DDX39B"
"SRGAP3" 4.64711243504296e-146 0.803848433105683 0.506 0.166 1.0873778386757e-141 "3" "SRGAP3"
"CCDC88A" 3.5493642372758e-145 1.02513272076593 0.842 0.537 8.30515737880164e-141 "3" "CCDC88A"
"ARGLU1" 1.92778404072631e-144 0.945793397783467 0.753 0.383 4.51082187689549e-140 "3" "ARGLU1"
"DDX17" 3.58529126384834e-143 0.8727918574897 0.795 0.421 8.38922302827872e-139 "3" "DDX17"
"JUN" 4.55667650411805e-143 1.43367825831933 0.939 0.743 1.06621673519858e-138 "3" "JUN"
"AHNAK" 9.88154358415681e-143 1.16437648568127 0.834 0.564 2.31218238325685e-138 "3" "AHNAK"
"AL450998.2" 7.19087172226593e-141 0.477855193251495 0.283 0.052 1.682592074293e-136 "3" "AL450998.2"
"NPIPB5" 9.50044960672409e-140 0.507774887380907 0.255 0.042 2.22301020347737e-135 "3" "NPIPB5"
"TYMP" 9.70903782470582e-140 1.03449195823515 0.869 0.659 2.27181776060291e-135 "3" "TYMP"
"HDAC9" 1.6205932172944e-138 0.483021326612565 0.375 0.094 3.79202606914717e-134 "3" "HDAC9"
"MLLT6" 1.97053736613421e-137 0.567482646928396 0.461 0.14 4.61086038301743e-133 "3" "MLLT6"
"KLF6" 7.95569447436051e-137 1.28345872667383 0.91 0.64 1.86155295005562e-132 "3" "KLF6"
"COL27A1" 3.92138125686401e-136 1.12862402006974 0.79 0.434 9.1756400029361e-132 "3" "COL27A1"
"FMNL1" 5.54288331606269e-134 0.693819484241 0.568 0.218 1.29697926712551e-129 "3" "FMNL1"
"ABCC3" 6.50157855425582e-134 0.674636984924754 0.495 0.166 1.52130436591032e-129 "3" "ABCC3"
"SCN9A" 2.20785314824404e-132 0.49409247159255 0.297 0.061 5.16615558157622e-128 "3" "SCN9A"
"EHBP1L1" 3.06396273153907e-132 0.713979914792644 0.565 0.22 7.16936639552827e-128 "3" "EHBP1L1"
"MAN2B1" 7.78469856245669e-132 0.316791084862797 0.254 0.044 1.82154161662924e-127 "3" "MAN2B1"
"RNASEK" 1.92448792537567e-131 0.607458187848371 0.448 0.14 4.50310929658654e-127 "3" "RNASEK"
"CFLAR" 2.63771869043557e-130 0.889602519589405 0.758 0.44 6.1719979637502e-126 "3" "CFLAR"
"HSPH1" 3.83634471613474e-130 1.27509334395823 0.835 0.557 8.97666300128368e-126 "3" "HSPH1"
"IRAK3" 2.78462862352167e-129 0.587780072303222 0.454 0.144 6.51575251617836e-125 "3" "IRAK3"
"CYTIP" 3.82711567491973e-128 0.615361767159337 0.462 0.151 8.95506796774467e-124 "3" "CYTIP"
"FGD6" 9.82642184094697e-128 0.543297919689478 0.358 0.092 2.29928444656318e-123 "3" "FGD6"
"FAM109A" 1.04057781621818e-127 0.792089936642421 0.699 0.323 2.43484803216892e-123 "3" "FAM109A"
"VMP1" 2.66638632398964e-127 0.998714980304012 0.848 0.572 6.23907735950337e-123 "3" "VMP1"
"PKN2" 1.648925314393e-126 0.691220727548973 0.568 0.224 3.85832034314817e-122 "3" "PKN2"
"CDYL" 3.61635800392753e-126 0.459753482083827 0.395 0.111 8.46191609339004e-122 "3" "CDYL"
"COL6A2" 1.20306506434651e-125 1.10321551823531 0.875 0.597 2.8150519440644e-121 "3" "COL6A2"
"VNN1" 1.53825336620159e-125 0.66353403629705 0.465 0.157 3.5993590515751e-121 "3" "VNN1"
"DDX5" 5.0403789517883e-125 0.888868377250918 0.908 0.695 1.17939827092894e-120 "3" "DDX5"
"SOX41" 2.86571953825303e-124 1.33892630896076 0.816 0.494 6.70549714755826e-120 "3" "SOX4"
"MXD1" 2.50435069780383e-123 0.692413695938026 0.421 0.131 5.85993019779119e-119 "3" "MXD1"
"FAM107B" 7.7926740756993e-123 0.869903512397488 0.655 0.327 1.82340780697288e-118 "3" "FAM107B"
"PLXNB2" 4.83501160800655e-122 0.606423923000042 0.518 0.189 1.13134436615745e-117 "3" "PLXNB2"
"SUGP2" 4.49614627098698e-121 0.575281533768222 0.408 0.125 1.05205326594824e-116 "3" "SUGP2"
"AAK1" 1.07542192836214e-120 0.554572255491112 0.447 0.145 2.51637977017457e-116 "3" "AAK1"
"ZFC3H1" 2.05908957997201e-120 0.625241153796127 0.445 0.147 4.8180637081765e-116 "3" "ZFC3H1"
"RBM6" 3.21346392848591e-120 0.59423461366165 0.452 0.15 7.51918424626417e-116 "3" "RBM6"
"DDX3X" 1.11346451496057e-119 0.877897001731019 0.745 0.419 2.60539561855623e-115 "3" "DDX3X"
